index,pm25
12,0.20292402530963782
21,0.20519654045694335
27,0.2075259559810636
67,0.19484297321481092
77,0.28478161619220144
82,0.278251673350415
88,0.2845120754808159
127,0.270851503652892
194,0.11585912177455882
195,0.11206953894259608
223,0.09400651129295845
260,0.0992483807515201
283,0.08229076162059767
303,0.04651531688619248
387,0.07123295020403342
434,0.08734177432074897
452,0.09058291097753912
507,0.10755974482371133
525,0.10333702142270118
559,0.10122633699179184
568,0.10000362002556606
572,0.10110903867937826
575,0.10970095290948989
665,0.08265837936852094
681,0.0749593373617301
684,0.07864962791085994
697,0.08032621697832565
700,0.06725925346809092
710,0.07589871844300755
752,0.07191779386691022
765,0.07122380285612828
823,0.09510755409952076
833,0.09293272304449673
891,0.0751721414659301
899,0.07507742915776405
916,0.0666821198239711
918,0.0825181563114159
926,0.07053673110851455
937,0.10917611153313023
960,0.10680571615472179
984,0.11068888128967891
990,0.0986415534152596
991,0.10250586899639647
1002,0.10053727029126547
1003,0.09460182246557225
1020,0.13034712894705014
1048,0.14486016115820566
1057,0.1397559174862366
1060,0.1290031300856398
1061,0.12869507296634208
1130,0.13546481511268982
1132,0.13210468910635997
1139,0.130724220153704
1158,0.12296508007075291
1174,0.13172047644291673
1180,0.12990131450176645
1195,0.12799298329980724
1206,0.1267388266015148
1208,0.12755071937712903
1211,0.11694798926472894
1219,0.12486625011128583
1253,0.0669486431653723
1286,0.06646491475439809
1315,0.0679294283415921
1331,0.06402934010797923
1363,0.056029432725158035
1365,0.06600737298577974
1394,0.12438298519484658
1397,0.12027707300455837
1411,0.11457012000503619
1414,0.11738215468649527
1418,0.1141258706351096
1443,0.12558074385291307
1453,0.1180357861730501
1492,0.1240395633269693
1592,0.10549064846933565
1595,0.10299723049834353
1604,0.11041788959227228
1612,0.10484624381049756
1653,0.10227320468461398
1703,0.13537910338004489
1727,0.13831768145563572
1732,0.1124277910015159
1795,0.11051846792797337
1810,0.11098005801871746
1811,0.11734417952633946
1870,0.11731663991078078
1912,0.09246912418789766
1921,0.09776497799501382
1931,0.0907743476480849
1962,0.05177803469996589
1974,0.051502585721497685
1991,0.04260936401642734
1995,0.04177092672679694
2045,0.09086744696336102
2087,0.08318124939213933
2123,0.06511628699607619
2140,0.058438713820263555
2189,0.07527276230309332
2242,0.06409637452423489
2270,0.0646551306348071
2273,0.06034555798590935
2282,0.06303262842585378
2299,0.058956148730081814
2311,0.04607092095096643
2317,0.045207454535846736
2332,0.04822774314699152
2340,0.04742124713936979
2352,0.04901490853703416
2357,0.041483659287653296
2378,0.048177047507709014
2410,0.049709129415624886
2425,0.05086591988185285
2433,0.042763387053625035
2437,0.04805962300625466
2455,0.06996064487480691
2483,0.0634168458303146
2491,0.06827513869177237
2506,0.06198721490093728
2542,0.07786702163850956
2556,0.06533733085368643
2604,0.037392243729587715
2636,0.047637790869437424
2638,0.048691381186967586
2643,0.04630088192957604
2664,0.049167839400781066
2696,0.08540525301034219
2698,0.0843233977407869
2732,0.07899952989101622
2777,0.08570195210986342
2787,0.08312106849182777
2832,0.07139696486132152
2833,0.07244573879498306
2841,0.05847299722964827
2868,0.061779579646604965
2945,0.051943064839442776
3019,0.07594958230483417
3057,0.10704285285866577
3130,0.029753845235558796
3131,0.028607320920787993
3132,0.031193911535638108
3133,0.023394806447143868
3134,0.028543299110869835
3135,0.027332239515190704
3136,0.028260623926322337
3137,0.02393967329785407
3138,0.02685222123964004
3139,0.029997081895770217
3140,0.02859259076475751
3141,0.03269545861546397
3142,0.029155957264964005
3143,0.022157468047545814
3144,0.026503602137408322
3145,0.022423629837206915
3146,0.028816210178995272
3147,0.028947344748768034
3148,0.024212046430843737
3149,0.02317755466335525
3150,0.018356462780517502
3151,0.021121549306692078
3152,0.023747000686104025
3153,0.025563793843639937
3154,0.026128702028421324
3155,0.026008316814108312
3156,0.02858359594072457
3157,0.019808699085780646
3158,0.02783621021750471
3159,0.022965126151913484
3160,0.027671282991668766
3161,0.02651260829744362
3162,0.029688773219976206
3163,0.025712363640064018
3164,0.025709397236257425
3165,0.03212024464361107
3166,0.030967484029163383
3167,0.03297555996183621
3168,0.033639600891743004
3169,0.004331752872677619
3170,0.0026402227915569565
3171,0.009898352297630586
3172,0.012701362272081296
3173,0.004415407334497745
3174,0.004415407334497745
3175,0.004832519327165219
3176,0.007275267480375325
3177,0.004764932058402449
3178,0.005820605048808991
3179,0.003935386158882892
3180,0.003935386158882892
3181,0.003935386158882892
3182,0.005856567083825093
3183,0.005856567083825093
3184,0.0013869091959035629
3185,0.005837743698513531
3186,0.007734128982895605
3187,0.017852537032971627
3188,0.01329140986044175
3189,0.009923308878280634
3190,0.011567194192528829
3191,0.00563306958313059
3192,0.010254322742894617
3193,0.006276139513845758
3194,0.004029673718949578
3195,0.005042521339045702
3196,0.005101368436053688
3197,0.0010382694217687671
3198,0.0030711126310611903
3199,0.002524866190303232
3200,0.002524866190303232
3201,0.002524866190303232
3202,0.0015808632301697045
3203,0.0017021625837780885
3204,0.0003781647722811421
3205,0.00549254270145183
3206,0.00599196950218861
3207,0.006501370336379431
3208,0.006501370336379431
3209,0.0005541708476157758
3210,0.005452888475716344
3211,0.00517572351942408
3212,0.00507898714165278
3213,0.01226142230199656
3214,0.008845961266949365
3215,0.0019598019803233058
3216,0.0038551806083475526
3217,0.002950162807523915
3218,0.0025487408198172634
3219,0.0025487408198172634
3220,0.0025487408198172634
3221,0.0025487408198172634
3222,0.003961477926801793
3223,0.003961477926801793
3224,0.004357748747165546
3225,0.004357748747165546
3226,0.004357748747165546
3227,0.00042288717807625886
3228,0.001632078046199581
3229,0.001632078046199581
3230,0.0025035705703584377
3231,0.0025035705703584377
3232,0.0025035705703584377
3233,0.0025035705703584377
3234,0.0025035705703584377
3235,0.003472957595486159
3236,0.003472957595486159
3237,0.0013191940313854733
3238,0.000987806033694083
3239,0.009585026597206836
3240,0.0009475282051745193
3241,0.0009475282051745193
3242,0.0060001165946264035
3243,0.006632244416537647
3244,0.006632244416537647
3245,0.0056757684577002365
3246,0.0056757684577002365
3247,0.0020851207365653046
3248,0.005688988364926484
3249,0.005688988364926484
3250,0.005688988364926484
3251,0.002057330723818973
3252,0.0053124867435299095
3253,0.0042871650677573925
3254,0.0035491551385740117
3255,0.008634815258277584
3256,0.003912711782245948
3257,0.0038240662455726326
3258,0.01626220327549288
3259,0.009697251555673247
3260,0.011723225971441265
3261,0.005826101497204306
3262,0.008102921789334916
3263,0.000657636803658157
3264,0.011247498435955405
3265,0.008807483481280132
3266,0.002221918546910784
3267,0.002221918546910784
3268,0.006419967052001763
3269,0.0009580457120810237
3270,0.0037793575154252412
3271,0.0021680610909762255
3272,0.006441302924161674
3273,0.006441302924161674
3274,8.199489308680086e-05
3275,0.0041727256451584704
3276,0.0041727256451584704
3277,0.0026178614533076683
3278,0.006876037922773026
3279,0.004204051412503018
3280,0.0013133835665275484
3281,0.0061239673240800485
3282,0.008573587683851303
3283,0.010575928572195137
3284,0.009592209762726345
3285,0.007297987925057647
3286,0.005064844559799164
3287,0.007342039727923133
3288,0.006264226081356572
3289,0.00028923891283150205
3290,0.0020204762626769845
3291,0.0017215061280981825
3292,0.0017215061280981825
3293,0.001841876211105653
3294,0.002245354338024308
3295,0.0033137178780056065
3296,0.0033137178780056065
3297,0.00036172988777938286
3298,0.00036172988777938286
3299,0.00036172988777938286
3300,0.0003477440787873487
3301,0.0003477440787873487
3302,0.0003477440787873487
3303,0.0003477440787873487
3304,0.0014630531903936372
3305,0.0028986580070988754
3306,0.003340993196655706
3307,0.0011752006692382633
3308,0.007667934639171925
3309,0.011331121067492456
3310,0.00767051277829589
3311,0.005467637091096211
3312,0.007056076898670716
3313,0.0060916572638722855
3314,0.013131677198020553
3315,0.003395544457955646
3316,0.014587152542616666
3317,0.016629991734205873
3318,0.010865365033316143
3319,0.011596887397083533
3320,0.014639761020217135
3321,0.011901010391503153
3322,0.014483274406461355
3323,0.01127992486985785
3324,0.008247622754183004
3325,0.007880040269499844
3326,0.006737828661185663
3327,0.014337581706699964
3328,0.012898571141463977
3329,0.01721062806918594
3330,0.018591763661999883
3331,0.018551763026394053
3332,0.015934643771640555
3333,0.01546787887798895
3334,0.016634536561556112
3335,0.012066372732934205
3336,0.0139412902331697
3337,0.015101123609116751
3338,0.015388350050852484
3339,0.008632877387307003
3340,0.013104379726754267
3341,0.016458873797878804
3342,0.011873940117929083
3343,0.011955967471792617
3344,0.013226529827533584
3345,0.005698176882218409
3346,0.006754362671454572
3347,0.007629745347937922
3348,0.005448365037986624
3349,0.013132993489147093
3350,0.0034594902968354546
3351,0.006021160684241966
3352,0.008313917293820694
3353,0.011372337548016809
3354,0.01197427596391143
3355,0.01465831360581249
3356,0.011351090797256491
3357,0.01277821168249571
3358,0.00783841282004194
3359,0.00551460285105887
3360,0.016919836112969433
3361,0.01296896597011532
3362,0.0027308334858577865
3363,0.005650433386724885
3364,0.001557160827053261
3365,0.011329449424297255
3366,0.009570451895327903
3367,0.0027424351272107295
3368,0.0067057989633427795
3369,0.010516319414289654
3370,0.0038902994385632272
3371,0.0038902994385632272
3379,0.00959591754242095
3388,0.06633083256497496
3393,0.06589733552936816
3395,0.06804917923356046
3405,0.0716626961663609
3460,0.07445723261047643
3494,0.07580208446078252
3502,0.06938496973338748
3534,0.0428944615042679
3561,0.04236897777823745
3580,0.038058907821579835
3588,0.04574918213372503
3600,0.05172567693161523
3603,0.03677027049082149
3620,0.05033180353120392
3643,0.04393892733412552
3656,0.041486781536840045
3675,0.04000646104878647
3704,0.0317507604913807
3735,0.02976481109562834
3755,0.03728766078353973
3791,0.040337677359301605
3792,0.03840532751469805
3798,0.03530785514881751
3817,0.045255752323992704
3833,0.044958224444906936
3838,0.05486825497589187
3867,0.033332802226502034
3874,0.03614043758760799
3901,0.033395428310625475
3908,0.049086614405871254
3935,0.04170410319901219
3950,0.04166443886513327
3979,0.062046417998721015
3983,0.058859986682191945
4016,0.049766483070276646
4035,0.031154338289262506
4038,0.028476141227593565
4056,0.035323776051164435
4060,0.03474696175970182
4081,0.029786057034528524
4144,0.028992349644984206
4148,0.035024628195362784
4177,0.031068750147755786
4235,0.024892548453005814
4236,0.02517119983198235
4290,0.03112668725401524
4291,0.03524422097805768
4303,0.022290071784942356
4305,0.027202195308693833
4374,0.03390593368223116
4387,0.0347805272649333
4413,0.028314049572043087
4451,0.024397055753365038
4500,0.0353286565736195
4507,0.04011519972848454
4529,0.037473981849537985
4536,0.04277206692863511
4553,0.03148900070986804
4560,0.03477577995321934
4577,0.030822958798318423
4578,0.024886182888571362
4579,0.032118518160752174
4677,0.02585032872641202
4691,0.044987751520853214
4780,0.039667472729639774
4835,0.053309150157313745
4840,0.05723035929880127
4857,0.05134361127225806
4862,0.05973320675824878
4899,0.10325036719406522
4937,0.1057836489616828
5022,0.059773944343811
5080,0.04594449933390332
5109,0.051442988339917894
5112,0.052558152404471814
5138,0.04218076068435472
5175,0.02609587645007827
5201,0.03686033855937221
5229,0.04536599133093455
5238,0.033345240121001485
5244,0.031109847827998083
5251,0.03297843281503621
5273,0.04032950284851933
5293,0.03189898074951847
5323,0.034421413709781135
5367,0.050986194762512316
5396,0.04167972109412044
5420,0.06563431099459005
5454,0.06124625665660588
5474,0.04740926579246296
5530,0.03928424122432195
5532,0.03874012408259775
5561,0.03166330253349159
5637,0.05932257464160129
5645,0.06423487676913853
5655,0.05834882598053248
5662,0.05900498304498947
5671,0.048972731749026055
5706,0.08245114393687114
5713,0.07147829165867225
5720,0.07400692699096023
5743,0.07275839793902006
5744,0.07215601110990333
5813,0.06360680102386684
5834,0.056697707534353325
5856,0.054294817810101925
5862,0.0531911447215514
5868,0.048688602119582036
5874,0.052096715893442225
5901,0.04958475119502892
5905,0.053983081815684786
5912,0.0660741803861351
5943,0.05688850817292335
5969,0.06259607825399205
5982,0.08133021954944386
5985,0.08782076012732754
6007,0.09105231832347505
6021,0.09152209571717229
6044,0.08716720508751119
6051,0.09948276483302787
6054,0.08882893297728423
6078,0.08536533047021089
6092,0.09055106676693159
6117,0.08994624292712028
6147,0.07676253360299956
6161,0.07927846437074293
6186,0.07765111101740474
6193,0.02629515919797787
6218,0.03618914608925006
6226,0.02768522543026397
6251,0.02727184638291469
6284,0.10130498944529776
6325,0.08610825636004948
6361,0.04535473303846005
6400,0.042945101861225465
6401,0.04328573006091263
6402,0.040888560303319776
6403,0.03941703709045008
6404,0.046257904108715664
6405,0.04233364921142324
6406,0.035560631969279166
6407,0.0423617971590986
6408,0.04783642464696225
6409,0.04783642464696225
6410,0.04783642464696225
6411,0.04783642464696225
6412,0.009924775460071755
6413,0.006043078474365471
6414,0.001411790604183727
6415,0.0044908053517820345
6416,0.0009632419641996126
6417,0.008644835999587652
6418,0.005607503027290628
6419,0.0009073133306478631
6420,0.0009073133306478631
6421,0.003030513135589441
6422,0.003030513135589441
6423,0.0054297234115885384
6424,0.008731356970590687
6425,0.009023033249478729
6426,0.015293053030196457
6427,0.012534408304768707
6428,0.012163140760959035
6429,0.007272616404091936
6430,0.007632837000546289
6431,0.009574797967970339
6432,0.009574797967970339
6433,0.0036738458336884605
6434,0.008105909045880155
6435,0.008105909045880155
6436,0.007059833198286514
6437,0.0059471802202610835
6438,0.0034005330434552228
6439,0.003378684884470351
6440,0.00397139892328191
6441,0.00397139892328191
6442,0.006493030923631515
6443,0.006493030923631515
6444,0.003142985279750432
6445,0.0005540158447892019
6446,0.0005540158447892019
6447,0.007263242050199459
6448,0.005902236052125032
6449,0.008047171489425464
6450,0.0021317122337201067
6451,0.007187216514520811
6452,0.010146472974065457
6453,0.012677046677278092
6454,0.005005131130824569
6455,0.0022427948585244106
6456,0.004241059540766701
6457,0.008792797256848006
6458,0.008792797256848006
6459,0.008792797256848006
6460,0.008792797256848006
6461,0.004162286987605235
6462,0.005033958715597642
6463,0.005033958715597642
6464,0.0051687727849323295
6465,0.003641432872786954
6466,0.003641432872786954
6467,0.003641432872786954
6468,0.003641432872786954
6469,0.0056354536708540515
6470,0.0038276996349013714
6471,0.002151396013985618
6472,0.0027462368303277085
6473,0.0027462368303277085
6474,0.003921206055367943
6475,0.003921206055367943
6476,0.0001956683498638423
6477,0.003193099560392154
6478,0.006844072747014263
6479,0.010482961136318858
6480,0.010024583964039602
6481,0.002531008127787615
6482,0.005328222566066687
6483,0.010760898589551982
6484,0.011979157519424133
6485,0.00321971844775093
6486,0.00321971844775093
6487,0.009736886462939243
6488,0.011140855358370727
6489,0.01626078547145582
6490,0.01626078547145582
6491,0.006855244237119473
6492,0.003030326539772865
6493,0.012487350671730013
6494,0.006090544511065943
6495,0.01127926748509811
6496,0.011335917920695326
6497,0.008130299192992796
6498,0.015033744233030166
6499,0.016029207382691535
6500,0.013666084815898483
6501,0.009701349659070324
6502,0.012199247656007994
6503,0.01237563804718711
6504,0.00895337859477463
6505,0.008164653776194797
6506,0.009602873391967748
6507,0.0025452982899918375
6508,0.015606303633470597
6509,0.00211301783624096
6510,0.004975187111887491
6511,0.00577142946476239
6512,0.004666898222015714
6513,0.004816523820912133
6514,0.008987709371301777
6515,0.0017626648206130469
6516,0.0036973236723403247
6517,0.004912742968427697
6518,0.008648154468664737
6519,0.008654746756037612
6520,0.011067884959734542
6521,0.007248619558388514
6522,0.008379562181479061
6523,0.010118820417524654
6524,0.01531569495602203
6525,0.008825600995402416
6526,0.007958354876967721
6527,0.010419832487700509
6528,0.004664210348635178
6529,0.007255493823056902
6530,0.0035646007550744763
6531,0.011022058456728434
6532,0.011022058456728434
6533,0.005727014049901724
6534,0.006876339804282816
6535,0.0068604802304121915
6536,0.0016416821954483574
6537,0.0033613584556833054
6538,0.0005990325151008502
6539,0.0005990325151008502
6540,0.0012994989352466124
6541,0.004707858126221431
6542,0.0021093992410219364
6543,0.0068109841180419295
6544,0.005007253195177475
6545,0.00535400905469019
6546,0.007706069859783948
6547,0.002449076300755637
6548,0.011848594308510929
6549,0.010439407637807152
6566,0.05137716777014911
6613,0.045393233150319734
6633,0.055048922619926444
6638,0.05387298031256327
6645,0.05533101402355012
6668,0.05945533058475472
6674,0.05212488631933199
6705,0.024628425968844292
6749,0.018985788730803366
6778,0.04267702390512618
6789,0.03887795958614615
6805,0.036974713052587704
6863,0.08247284386903075
6887,0.07431754039111071
6939,0.14592849007474418
6956,0.14708993211995902
6985,0.09770950320318472
6995,0.09969314711899546
7009,0.1025846858069448
7014,0.09917981283656907
7024,0.09568059094536441
7025,0.09593553729420834
7069,0.10587917752694342
7124,0.10581734390600239
7170,0.11555009446782938
7180,0.11102299509237312
7183,0.11451192564360424
7198,0.11234258699106503
7206,0.10182798028160422
7207,0.1146699737065362
7265,0.10722761926262248
7278,0.10103999486986148
7305,0.10419777599779545
7367,0.09338019460806346
7396,0.08647879694760396
7405,0.09328441216789618
7427,0.06587237304997329
7447,0.0671920739664924
7466,0.07275760299308764
7493,0.05814419361135248
7494,0.05319004538305028
7496,0.06025323746293454
7502,0.05752767393579372
7579,0.049213559602306
7581,0.0418940371669998
7607,0.03894550326718105
7609,0.03932517236279387
7622,0.03689082634856122
7652,0.08258761649877044
7732,0.07463927937246928
7754,0.07364518888724736
7762,0.06660352644135648
7767,0.07056926238488681
7780,0.07343795557039279
7811,0.06495393324951793
7821,0.07626613203027488
7822,0.07428014817833906
7873,0.06040159416075963
7973,0.10453038417107718
7984,0.10458057985718328
7990,0.10845440763733527
8004,0.14728830543257887
8007,0.1487243267345988
8022,0.14866175212095345
8077,0.1363861270683897
8088,0.13392171122165464
8134,0.1417588630987061
8142,0.06811809627783627
8210,0.08498466911993385
8215,0.0875053989451029
8231,0.09001895107632096
8255,0.0877083228438924
8256,0.09376098933736121
8273,0.08367450173401547
8276,0.09279451419325335
8310,0.11449987416731178
8322,0.12058830780025698
8338,0.11388255214102361
8339,0.11082555412702977
8375,0.16259712676908933
8385,0.16306350213966603
8403,0.16377647445417653
8436,0.17179019517690408
8455,0.16935918357788915
8457,0.1648315335210322
8471,0.1680766502451605
